cache_invalidation_method_compress,cache_invalidation_method_decompress,page_number,iteration_number,compressed_size,uncompressed_size,compression_time,decompression_time
1,0,455,0,527,4096,32331,5114
1,0,456,0,4116,4096,30574,1293
1,0,457,0,4116,4096,31153,1274
1,0,458,0,4116,4096,29352,1275
1,0,459,0,4116,4096,35213,1274
1,0,460,0,4116,4096,28940,1277
1,0,461,0,4116,4096,31863,1276
1,0,462,0,4116,4096,30442,1269
1,0,463,0,1230,4096,39016,8816
1,0,464,0,4116,4096,30639,1292
1,0,465,0,4116,4096,29934,1280
1,0,466,0,4116,4096,34921,1267
1,0,467,0,4116,4096,30792,1281
1,0,468,0,4116,4096,30491,1281
1,0,469,0,4116,4096,32475,1279
1,0,470,0,4116,4096,29603,1267
1,0,471,0,4116,4096,31001,1285
1,0,472,0,4116,4096,31437,1272
1,0,473,0,716,4096,38777,6622
1,0,474,0,4116,4096,30961,1281
1,0,475,0,4116,4096,29058,1273
1,0,476,0,1102,4096,37392,6327
1,0,477,0,163,4096,31765,2097
1,0,478,0,4116,4096,29041,1287
1,0,479,0,4116,4096,30555,1267
1,0,480,0,4116,4096,33073,1273
1,0,481,0,4116,4096,31716,1273
1,0,482,0,4116,4096,31287,1273
1,0,483,0,4116,4096,30245,1278
1,0,484,0,4116,4096,34812,1482
1,0,485,0,4116,4096,34060,1488
1,0,486,0,4116,4096,34763,1485
1,0,487,0,4116,4096,39313,1490
1,0,488,0,818,4096,39652,7976
1,0,489,0,4116,4096,35001,1497
1,0,490,0,4116,4096,33103,1476
1,0,491,0,4116,4096,34370,1481
1,0,492,0,4116,4096,34302,1490
1,0,493,0,4116,4096,33986,1477
1,0,494,0,4116,4096,38199,1480
1,0,495,0,4116,4096,33123,1474
1,0,496,0,4116,4096,34019,1478
1,0,497,0,4116,4096,34513,1480
1,0,498,0,4116,4096,32903,1487
1,0,499,0,4116,4096,34683,1477
1,0,500,0,4116,4096,30035,1274
1,0,501,0,4116,4096,35445,1270
1,0,502,0,4116,4096,30722,1279
1,0,503,0,4116,4096,29155,1284
1,0,504,0,4116,4096,30223,1278
1,0,505,0,4116,4096,29422,1274
1,0,506,0,4116,4096,31341,1278
1,0,507,0,4116,4096,35428,1272
1,0,508,0,4116,4096,30374,1271
1,0,509,0,4116,4096,32051,1276
1,0,510,0,4116,4096,29419,1276
1,0,511,0,4116,4096,30306,1282
1,0,512,0,4116,4096,30693,1281
1,0,513,0,4116,4096,29896,1282
1,0,514,0,4116,4096,35901,1271
1,0,515,0,4116,4096,29330,1274
1,0,516,0,4116,4096,30477,1272
1,0,517,0,4116,4096,31938,1271
1,0,518,0,4116,4096,29140,1273
1,0,519,0,4116,4096,30591,1283
1,0,520,0,4116,4096,29397,1274
1,0,521,0,4116,4096,35397,1277
